HPC_index,name,metal_smiles,organ_smiles,mε,mσ,topo,GLD,PLD,LCD,q,VSA,GSA,VF,AV,Tem,pH,Dosage,Concentration,Capacity
1,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,0.054,2.66
2,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,0.068,3.3
3,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,0.105,5.12
4,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,0.318,15.4
5,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,0.501,23.84
6,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,0.711,32.18
7,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,2.428,104.22
8,MIL53(Al),[Al],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],254.09,4.01,rna,6.36749,6.13987,6.36749,1.82729,1132.41,619.72,0.53246,0.291392,298,8,0.02,5.531,105.6
9,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,8,0.04,5,50.5
10,ZIF(8)ZnMeOH,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.39372,3.4045,11.39372,0.925408,1832.32,1980.01,0.63947,0.691014,298,8,0.04,5,72.33
11,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,8,0.04,5,72.67
12,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,7,0.2,3.834541062,17.92270531
13,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,7,0.2,8.68357488,40.9178744
14,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,7,0.2,17.63888889,54.44444444
15,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,7,0.2,26.63285024,58.16425121
16,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,7,0.2,44.37681159,61.88405797
17,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,7,0.2,65.98550725,64.92753623
18,ZIF(8)ZnH2O,[Zn],['Cc1[n-]ccn1'],62.39,2.46,sod,11.33232,3.33749,11.33232,0.937501,1430.55,1525.92,0.6446,0.687573,298,7,0.2,74.8236715,66.61835749
19,MIL(53)Fe,[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,rna,5.67159,5.35667,5.67159,1.17541,1180.5,1004.33,0.56418,0.479984,298,5,1,0.11627907,4.979253112
20,MIL(53)Fe,[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,rna,5.67159,5.35667,5.67159,1.17541,1180.5,1004.33,0.56418,0.479984,298,5,1,0.290697674,9.751037344
21,MIL(53)Fe,[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,rna,5.67159,5.35667,5.67159,1.17541,1180.5,1004.33,0.56418,0.479984,298,5,1,1.744186047,13.38174274
22,MIL(53)Fe,[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,rna,5.67159,5.35667,5.67159,1.17541,1180.5,1004.33,0.56418,0.479984,298,5,1,4.418604651,15.66390041
23,MIL(53)Fe,[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,rna,5.67159,5.35667,5.67159,1.17541,1180.5,1004.33,0.56418,0.479984,298,5,1,9.76744186,20.22821577
24,MIL(53)Fe,[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,rna,5.67159,5.35667,5.67159,1.17541,1180.5,1004.33,0.56418,0.479984,298,5,1,14.70930233,20.33195021
25,MIL(53)Fe,[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,rna,5.67159,5.35667,5.67159,1.17541,1180.5,1004.33,0.56418,0.479984,298,5,1,19.41860465,20.64315353
26,MOF(808)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],34.72,2.78,spn,12.41273,10.09773,12.41273,1.95628,999.07,510.7,0.5069,0.259115,298,7,0.01,5,24.8
27,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,0.5,17.41439793,34.25531915
28,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,0.5,40.55936857,75.95744681
29,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,0.5,57.86242658,104.2553191
30,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,0.5,74.48486237,119.1489362
31,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,0.5,110.88805,141.4893617
32,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,0.5,129.2949745,144.4680851
33,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,0.5,148.3352398,142.9787234
34,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,54.36170215,108.7234043
35,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,84.893617,169.787234
36,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,101.2765958,202.5531915
37,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,121.7852513,241.2765957
38,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,142.2939068,280
39,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,166.9366278,309.787234
40,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,194.2324411,312.7659574
41,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,2,0.5,224.9691146,315.7446809
42,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,278,7,0.4,10,19.25826741
43,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,278,7,0.4,20,24.34715199
44,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,278,7,0.4,50,25.38099685
45,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,278,7,0.4,100,26.34084462
46,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7,0.4,10,23.81225885
47,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7,0.4,20,46.55895981
48,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7,0.4,50,80.6229849
49,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7,0.4,100,98.1010941
50,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7,0.4,150,104.2174809
51,MIL(100)Fe,[Fe][O]([Fe])[Fe],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],6.54,2.59,moo,28.48274,11.8329,28.48677,0.684425,1325.74,1937.02,0.7628,1.11451,298,7,0.4,200,105.7333639
52,MIL(101)Cr,[Cr][O]([Cr])[Cr],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],7.55,2.69,mtn-e,36.1506,14.04664,36.1506,0.427517,1422.73,3327.89,0.8368,1.95735,298,7,0.384,5.9375,25.36458333
53,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,0.986704949,5.173210162
54,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,5.671556083,24.57274827
55,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,11.28493852,44.29561201
56,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,18.81905,64.98845266
57,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,29.63485426,86.97459584
58,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,48.51307659,103.7875289
59,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,81.13900506,115.7505774
60,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,152.2117221,120.9237875
61,MIL(88B)FeNH2,[O][Fe][O]([Fe][O])[Fe][O],['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],6.54,2.59,acs,7.32161,3.94429,4.99809,1.19616,228.6,191.11,0.57283,0.478892,298,6,0.2,244.4603957,123.8337182
62,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,29.6206089,30.26932084
63,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,49.53239657,50.11709602
64,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,60.18969555,52.22482436
65,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,79.79703357,65.57377049
66,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,99.42310695,74.70725995
67,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,149.6729118,93.50117096
68,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,159.6580796,96.83840749
69,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,179.6502732,98.59484778
70,AUBM(1)In,[In],"['Cc1[n-]ccn1', 'c1c(c(cc(c1C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]']",301.39,3.98,pts,4.98159,2.47265,4.98159,2.24472,1027.17,457.6,0.41185,0.183475,298,7.6,1,199.6455894,99.64871194
71,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,1,0.505106572
72,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,5,2.188225851
73,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,10,4.83245662
74,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,15,6.996345129
75,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,20,10.36258369
76,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,30,14.93031835
77,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,40,19.73843763
78,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,50,24.54741085
79,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,60,29.59634171
80,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,80,39.69463041
81,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,100,49.79334609
82,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,120,59.17261579
83,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,150,73.3685442
84,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,180,87.80272237
85,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,318,7,2,200,96.49414196
86,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,308,7,2,1,0.745064216
87,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,308,7,2,5,2.668995081
88,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,308,7,2,10,5.073268206
89,CoMOF,[Co][OH]1[Co][OH]2[Co]1([OH2])([OH2])[OH2][Co]2,"['O=S([O-])(c1ccc(NC(Cc2ccc(C(=O)[O-])cc2)Cc2ccc(C(=O)[O-])cc2)cc1)=O', 'C1(C2=CC[N-]C=C2)=CC[N-]C=C1']",7.04,2.56,sql,3.66602,1.60138,3.3773,1.57032,160.29,102.08,0.36838,0.234589,308,7,2,15,6.515575898
